,index_content,word,nature,content_type,index_word
16222,780,信赖,n,pos,5
16234,781,孩子,n,pos,5
16236,781,建议,n,pos,6
16237,781,面罩,n,pos,7
16239,781,软质,n,pos,8
16240,781,材料,n,pos,9
16248,782,性价比,n,pos,2
16267,782,商家,n,pos,10
16269,782,细心,n,pos,11
16275,782,条,n,pos,15
16279,783,杠杠,n,pos,1
16286,783,透气性,n,pos,4
16297,783,价格,n,pos,8
16298,783,实惠,vn,pos,9
16304,784,电动车,n,pos,1
16305,784,男,n,pos,2
16308,784,防雨,n,pos,5
16309,784,电瓶车,n,pos,6
16310,784,女士,n,pos,7
16312,784,哈雷,nr,pos,9
16315,784,覆式,n,pos,11
16316,784,安全帽,nz,pos,12
16319,784,半盔,n,pos,15
16322,784,灰色,n,pos,18
16324,784,茶,n,pos,20
16326,784,码,n,pos,22
16334,784,物美,nz,pos,27
16335,784,廉价,n,pos,28
16340,784,款式,n,pos,31
16350,784,黑色,n,pos,35
16355,784,色系,n,pos,37
16373,785,小毛驴,nr,pos,6
16378,785,益,nr,pos,8
16387,786,颜色,n,pos,2
16388,786,很漂亮,n,pos,3
16395,786,结实,n,pos,7
16397,786,设计,vn,pos,8
16400,786,帽子,n,pos,9
16402,786,材质,n,pos,10
16406,786,物流,n,pos,12
16413,786,服务,vn,pos,15
16415,786,热情,n,pos,16
16419,787,外观,n,pos,1
16425,787,自带,n,pos,4
16427,787,墨镜,n,pos,5
16435,788,脑,n,pos,1
16438,788,圆形,n,pos,2
16443,788,分量,n,pos,4
16445,788,证明,n,pos,5
16454,794,感觉,n,pos,2
16459,794,设计,vn,pos,3
16466,794,调节,vn,pos,4
16472,794,帽顶,n,pos,7
16491,795,硬度,n,pos,3
16498,796,店家,n,pos,3
16502,796,服务,vn,pos,6
16516,796,设计,vn,pos,10
16518,796,时尚,n,pos,11
16520,796,材质,n,pos,12
16541,798,下雨天,n,pos,3
16544,798,太阳,ns,pos,4
16554,799,防风,n,neg,2
16555,799,镜,ng,neg,3
16562,799,头围,n,neg,5
16567,799,感觉,n,neg,6
16584,799,调整,vn,neg,11
16593,800,说明书,n,pos,1
16598,800,镜片,n,pos,2
16602,800,白色,n,pos,3
16607,800,黑色,n,pos,4
16614,801,外观,n,pos,1
16629,801,镜片,n,pos,7
16637,801,刮风,n,pos,10
16640,801,镜片,n,pos,11
16643,801,防风,n,pos,12
16656,802,颜色,n,pos,1
16666,802,反光板,n,pos,5
16669,802,灯光,n,pos,6
16683,802,板,ng,pos,15
16690,802,经济,n,pos,18
16691,802,实惠,vn,pos,19
16693,802,活动,vn,pos,20
16696,802,价格,n,pos,21
16697,802,美丽,ns,pos,22
16700,802,商城,ns,pos,24
16703,802,国货,n,pos,26
16704,802,精品店,n,pos,27
16706,802,谢谢,nr,pos,28
16716,803,红色,n,pos,3
16722,803,商家,n,pos,4
16723,803,态度,n,pos,5
16732,803,颜值,n,pos,6
16746,805,帽子,n,pos,1
16758,805,弹性,n,pos,6
16766,805,带子,n,pos,8
16770,805,卡,n,pos,10
16778,805,习惯,n,pos,14
16790,808,老爸,n,pos,1
16794,808,骑车,n,pos,3
16799,814,宝贝,nr,pos,1
16802,814,物流,n,pos,3
16815,815,感觉,n,pos,2
16826,816,颜值,n,pos,3
16832,816,材质,n,pos,6
16839,816,活动,vn,pos,8
16843,816,宝贝,nr,pos,11
16852,816,风格,n,pos,15
16858,816,谢谢,nr,pos,18
16859,816,老板,n,pos,19
16861,816,服务,vn,pos,20
16862,816,五颗星,nr,pos,21
16863,817,商品,n,pos,1
16873,817,调试,vn,pos,5
16877,817,样式,n,pos,6
16883,817,价钱,n,pos,8
16890,817,谢谢,nr,pos,11
16891,817,商家,n,pos,12
16892,817,物流,n,pos,13
16895,817,小哥,n,pos,15
16899,817,五星,nz,pos,17
16915,818,沉重感,n,pos,5
16917,818,设计,vn,pos,6
16920,818,很漂亮,n,pos,7
16928,818,骑车,n,pos,11
16932,818,价格,n,pos,13
16935,818,实惠,vn,pos,14
16940,819,宝贝,nr,pos,1
16954,819,购物,n,pos,5
16956,819,我会,n,pos,6
16961,819,店家,n,pos,8
16963,819,信赖,n,pos,10
16964,820,设计,vn,pos,1
16967,820,重量,n,pos,2
16972,820,价格,n,pos,5
16975,821,款式,n,pos,2
16977,821,大方,n,pos,4
16982,822,店家,n,pos,1
16990,822,发货,n,pos,4
16991,822,速度,n,pos,5
16997,822,异味,n,pos,7
17001,822,物美,nz,pos,10
17006,823,性价比,n,pos,1
17027,824,感觉,n,pos,2
17035,826,商品,n,pos,3
17051,826,链接,n,pos,9
17058,827,颜值,n,neg,4
17069,827,条,n,neg,8
17074,827,调节,vn,neg,10
17079,827,价格,n,neg,11
17087,827,外表,n,neg,13
17093,828,发货,n,pos,1
17094,828,速度,n,pos,2
17097,828,东西,ns,pos,4
17102,828,价格,n,pos,7
17103,828,优惠,vn,pos,8
