,index_content,word,nature,content_type,index_word
6622,255,耳朵,n,neg,2
6626,255,评价,n,neg,3
6632,255,刷,v,neg,4
6636,256,配送,v,neg,1
6637,256,太慢,a,neg,2
6641,256,送,v,neg,3
6643,256,风车,n,neg,4
6646,256,风车,n,neg,5
6649,256,送,v,neg,6
6650,257,不好,d,neg,1
6652,257,卡扣,nz,neg,2
6653,257,自行,r,neg,3
6654,257,脱落,v,neg,4
6655,257,质保,j,neg,5
6657,257,服务,vn,neg,6
6659,257,差,a,neg,7
6662,257,评,v,neg,8
6663,257,星星,nz,neg,9
6664,257,能选,v,neg,10
6665,257,无星,n,neg,11
6668,257,无星,nz,neg,12
6670,258,服务态度,n,neg,1
6671,258,太,d,neg,2
6672,258,差,a,neg,3
6674,258,产品,n,neg,4
6676,258,不行,v,neg,5
6678,258,货,n,neg,6
6681,258,对版,v,neg,7
6685,259,遮阳板,nz,neg,1
6689,259,提前,v,neg,2
6690,259,安装,v,neg,3
6693,259,客户,n,neg,4
6696,259,安不上,l,neg,5
6697,260,太,d,neg,1
6698,260,差,a,neg,2
6703,260,扣子,n,neg,3
6707,260,掉,v,neg,4
6712,260,商家,n,neg,5
6713,260,补发,v,neg,6
6716,260,收钱,v,neg,7
6723,260,相当于,v,neg,8
6728,260,扣子,n,neg,9
6730,260,全,a,neg,10
6732,260,套路,n,neg,11
6736,260,建议,n,neg,12
6742,261,感觉,n,neg,1
6757,262,手,n,neg,1
6758,262,疼,a,neg,2
6760,262,不行,v,neg,3
6765,263,收到,v,neg,1
6766,263,货,n,neg,2
6767,263,打开,v,neg,3
6771,263,划痕,n,neg,4
6773,263,裂痕,n,neg,5
6774,264,外观,n,neg,1
6775,264,看着,v,neg,2
6776,264,怪怪的,z,neg,3
6778,264,看着,v,neg,4
6781,264,舒服,a,neg,5
6785,264,遮,v,neg,6
6787,264,缘故,n,neg,7
6790,265,做工,v,neg,1
6791,265,粗糙,a,neg,2
6793,265,毛刺,n,neg,3
6799,265,割手,v,neg,4
6802,266,好看,v,neg,1
6806,266,耐不耐,i,neg,2
6807,266,摔,v,neg,3
6810,266,总体,n,neg,4
6813,266,满意,v,neg,5
6816,267,外观,n,neg,1
6819,267,做工,v,neg,2
6821,267,差,a,neg,3
6823,267,喷漆,n,neg,4
6824,267,显得,v,neg,5
6826,267,脏乱,n,neg,6
6828,267,多处,m,neg,7
6830,267,掉,v,neg,8
6831,267,漆,n,neg,9
6834,267,刮,v,neg,10
6836,267,现象,n,neg,11
6839,267,镜片,n,neg,12
6840,267,上下调整,l,neg,13
6842,267,灵活,a,neg,14
6844,267,死板,n,neg,15
6846,268,帽子,n,neg,1
6848,268,重,a,neg,2
6850,268,戴,v,neg,3
6851,268,上压,v,neg,4
6853,268,脑袋,n,neg,5
6854,268,晕,v,neg,6
6856,269,摔,v,neg,1
6857,269,一跤,v,neg,2
6859,269,保护,v,neg,3
6860,269,不到,v,neg,4
6861,269,脸,n,neg,5
6863,270,太小,n,neg,1
6868,270,大码,n,neg,2
6869,271,东西,ns,pos,1
6870,271,收到,v,pos,2
6873,271,下次,t,pos,3
6876,271,评价,n,pos,4
6879,272,外包装,n,pos,1
6880,272,完整,a,pos,2
6882,272,手感,n,pos,3
6884,272,厚重,a,pos,4
6886,272,内饰,n,pos,5
6888,272,不错,a,pos,6
6890,272,亚黑,ns,pos,7
6891,272,均匀,a,pos,8
6893,272,造型,n,pos,9
6894,272,美观,nz,pos,10
6896,272,大小,b,pos,11
6897,272,合适,a,pos,12
6899,272,物美价廉,l,pos,13
6902,273,收到,v,neg,1
6903,273,快递,v,neg,2
6905,273,包装,v,neg,3
6906,273,吓一跳,v,neg,4
6909,273,打开,v,neg,5
6911,273,货物,n,neg,6
6913,273,完好,a,neg,7
6915,273,建议,n,neg,8
6917,273,包装,v,neg,9
6921,273,一点,m,neg,10
6928,274,想象,n,pos,1
6932,274,满意,v,pos,2
6936,274,驾驶,v,pos,3
6940,274,选,v,pos,4
6944,274,值得,v,pos,5
6945,274,拥有,v,pos,6
6947,274,货真,l,pos,7
6948,274,价值,n,pos,8
6950,274,建议,n,pos,9
6953,274,选,v,pos,10
6956,274,夜间,t,pos,11
6957,274,行驶,v,pos,12
6960,274,带来,v,pos,13
6961,274,很大,a,pos,14
6962,274,安全隐患,i,pos,15
6964,275,安全帽,nz,pos,1
6966,275,收到,v,pos,2
6969,275,儿子,n,pos,3
6973,275,不错,a,pos,4
6975,275,下次,t,pos,5
6979,276,很快,d,pos,1
6980,276,到货,v,pos,2
6983,276,不错,a,pos,3
6986,276,轻巧,a,pos,4
6987,276,实用,v,pos,5
6990,276,挺不错,i,pos,6
6998,276,两个,m,pos,7
7003,276,透气,n,pos,8
7005,276,不错,a,pos,9
7016,276,外观,n,pos,10
7017,276,漂亮,a,pos,11
7018,276,设计,vn,pos,12
7019,276,大气,n,pos,13
7020,276,好看,v,pos,14
7023,276,酷酷,a,pos,15
7025,276,挺不错,i,pos,16
7061,276,很好,a,pos,17
7066,277,手里,s,pos,1
7068,277,分量,n,pos,2
7070,277,结实,n,pos,3
7073,277,认证,v,pos,4
7074,277,送,v,pos,5
7076,277,透明,v,pos,6
7077,277,片,q,pos,7
7079,277,茶片,n,pos,8
7080,278,宝贝,nr,pos,1
7081,278,收到,v,pos,2
7084,278,镜面,n,pos,3
7086,278,保护膜,n,pos,4
7088,278,碰花,v,pos,5
7090,278,一快,d,pos,6
7095,278,物流,n,pos,7
7097,278,慢,a,pos,8
7099,279,货,n,pos,1
7101,279,收到,v,pos,2
7103,279,包装,v,pos,3
7104,279,完好,a,pos,4
7107,279,破损,v,pos,5
7109,279,帽子,n,pos,6
7110,279,戴起来,l,pos,7
7112,279,舒适,a,pos,8
7114,279,大小,b,pos,9
7116,279,调节,vn,pos,10
7119,279,棒,zg,pos,11
7121,279,款式,n,pos,12
7123,279,不错,a,pos,13
7127,279,配,v,pos,14
7129,279,两块,m,pos,15
7130,279,面罩,n,pos,16
7133,279,自行,r,pos,17
7134,279,选择,v,pos,18
7136,279,真的,d,pos,19
7138,279,太,d,pos,20
7141,279,天,q,pos,21
7142,279,冷,a,pos,22
7146,279,一顶,m,pos,23
7147,279,全盔,n,pos,24
7149,288,特别,d,pos,1
7150,288,满意,v,pos,2
7152,288,转头,v,pos,3
7154,288,路,n,pos,4
7156,288,舒适,a,pos,5
7158,289,收到,v,pos,1
7159,289,货品,n,pos,2
7161,289,包装,v,pos,3
7162,289,不错,a,pos,4
7164,289,大小,b,pos,5
7166,289,合适,a,pos,6
7168,289,绳结,n,pos,7
7170,289,调节,vn,pos,8
7171,289,长度,ns,pos,9
7173,289,头围,n,pos,10
7176,289,调,v,pos,11
7178,289,配,v,pos,12
7180,289,两块,m,pos,13
7181,289,面罩,n,pos,14
7183,289,透明,v,pos,15
7186,289,茶色,n,pos,16
7192,289,情况,n,pos,17
7193,289,选择,v,pos,18
7195,289,不错,a,pos,19
7198,289,好评,v,pos,20
7202,290,复,v,pos,1
7205,290,轻巧,a,pos,2
7206,290,结实,n,pos,3
7208,290,本来,t,pos,4
7209,290,阴天,n,pos,5
7210,290,下雨,v,pos,6
7212,290,迹象,n,pos,7
7217,290,放晴,v,pos,8
7219,290,瞬间,t,pos,9
7220,290,感到,v,pos,10
7221,290,夏天,t,pos,11
7223,290,炽热,a,pos,12
7225,290,在用,v,pos,13
7227,290,汽盔,n,pos,14
7228,290,带有,v,pos,15
7229,290,围脖,n,pos,16
7231,290,作用,v,pos,17
7232,290,热,a,pos,18
7234,290,要死,v,pos,19
7237,290,下单,n,pos,20
7238,290,换,nz,pos,21
7246,290,深,a,pos,22
7250,290,耳朵,n,pos,23
7251,290,弄,v,pos,24
7255,290,舒服,a,pos,25
7258,290,调整,vn,pos,26
7264,292,物品,n,neg,1
7265,292,损坏,v,neg,2
7267,292,浪费,n,neg,3
7268,292,太,d,neg,4
7270,292,时间,n,neg,5
7274,293,挡风,n,neg,1
7278,293,歪,v,neg,2
7281,293,垃圾,n,neg,3
7282,293,玩意儿,n,neg,4
7283,294,骗人,n,neg,1
7285,294,东西,ns,neg,2
7287,294,太,d,neg,3
7288,294,差,a,neg,4
7292,294,值得,v,neg,5
7293,294,推荐,v,neg,6
7294,294,购买,v,neg,7
7296,294,消费者,n,neg,8
7299,294,当心,n,neg,9
7301,295,太次,n,neg,1
7305,295,三十块,m,neg,2
7306,295,钱,n,neg,3
7308,295,不值,n,neg,4
7311,298,填写内容,n,neg,1
7313,298,默认,v,neg,2
7314,298,好评,v,neg,3
7315,299,镜片,n,neg,1
7317,299,眼睛,n,neg,2
7318,299,视力,n,neg,3
7320,299,影响,vn,neg,4
7323,299,久,a,neg,5
7325,299,眼睛,n,neg,6
7327,299,模糊,a,neg,7
7329,299,甚,dg,neg,8
7330,299,入,v,neg,9
7333,300,护眼,n,neg,1
7338,301,帽子,n,neg,1
7341,301,瑕疵,n,neg,2
7342,302,塑料,n,neg,1
7343,302,味,n,neg,2
7345,302,重,a,neg,3
7348,302,难闻,n,neg,4
7349,303,帽子,n,neg,1
7350,303,太小,n,neg,2
7351,303,正常人,n,neg,3
7354,303,卡,n,neg,4
7355,303,耳朵,n,neg,5
7357,303,镜片,n,neg,6
7358,303,调节,vn,neg,7
7361,303,不好,d,neg,8
7365,303,调节,vn,neg,9
7367,303,一点点,m,neg,10
7369,303,镜片,n,neg,11
7370,303,放,v,neg,12
7372,303,眼睛,n,neg,13
7374,303,盖,v,neg,14
7375,303,不住,v,neg,15
7377,303,外观,n,neg,16
7384,303,太,d,neg,17
7385,303,舒服,a,neg,18
7386,304,太重,n,neg,1
7389,304,调节,vn,neg,2
7390,304,大小,b,neg,3
7393,304,合适,a,neg,4
7395,305,好像,v,neg,1
7398,305,理想,n,neg,2
7400,305,那种,r,neg,3
7401,306,带子,n,neg,1
7402,306,太,d,neg,2
7403,306,差,a,neg,3
7408,306,断,v,neg,4
7410,307,带上去,v,neg,1
7413,307,太,d,neg,2
7414,307,舒服,a,neg,3
7416,307,硬,a,neg,4
7418,308,太紧,nz,neg,1
7421,308,头,n,neg,2
7422,308,懵,v,neg,3
7423,309,箱子,n,neg,1
7426,309,易碎,v,neg,2
7428,309,轻,a,neg,3
7430,309,轻放,v,neg,4
7453,310,懒得,v,neg,1
7454,310,退,v,neg,2
7455,310,麻烦,an,neg,3
7457,311,酒花,n,pos,1
7458,311,香气,n,pos,2
7460,311,一如既往,i,pos,3
7462,311,好喝,v,pos,4
7464,311,香气,n,pos,5
7465,311,浓郁,a,pos,6
7467,311,清爽,a,pos,7
7468,311,宜人,nrt,pos,8
7470,311,口感,n,pos,9
7471,311,醇厚,a,pos,10
7473,311,经典,n,pos,11
7474,311,青岛,ns,pos,12
7475,311,啤酒,n,pos,13
7477,311,味道,n,pos,14
7479,311,年,m,pos,15
7481,311,没变,v,pos,16
7486,311,醇正,nz,pos,17
7489,311,麦芽,nr,pos,18
7490,311,浓度,n,pos,19
7492,311,麦芽,nr,pos,20
7493,311,浓度,n,pos,21
7494,311,高,a,pos,22
7496,311,香喷喷,z,pos,23
7498,311,烤,n,pos,24
7499,311,小麦,n,pos,25
7501,311,香味,n,pos,26
7504,311,品质,n,pos,27
7506,311,品质,n,pos,28
7511,311,不用说,l,pos,29
7514,311,青岛,ns,pos,30
7515,311,啤酒,n,pos,31
7517,311,易拉罐,nz,pos,32
7518,311,厚度,n,pos,33
7523,311,啤酒罐,n,pos,34
7524,311,厚实,a,pos,35
7526,311,捏,v,pos,36
7527,311,扁,a,pos,37
7532,311,位置,v,pos,38
7535,311,破损,v,pos,39
7541,311,细节,n,pos,40
7547,311,款,m,pos,41
7548,311,啤酒,n,pos,42
7551,311,诚意,a,pos,43
7553,312,安全帽,nz,pos,1
7557,312,舒服,a,pos,2
7561,312,减轻,v,pos,3
7562,312,外力,n,pos,4
7564,312,头部,n,pos,5
7566,312,伤害,a,pos,6
7568,312,外壳,n,pos,7
7569,312,材质,n,pos,8
7572,312,硬,a,pos,9
7574,312,安全帽,nz,pos,10
7578,312,舒服,a,pos,11
7582,312,减轻,v,pos,12
7583,312,外力,n,pos,13
7585,312,头部,n,pos,14
7587,312,伤害,a,pos,15
7589,312,外壳,n,pos,16
7590,312,材质,n,pos,17
7593,312,硬,a,pos,18
7600,313,卖家,n,pos,1
7601,313,描述,v,pos,2
7603,313,完全一致,i,pos,3
7606,313,满意,v,pos,4
7608,313,真的,d,pos,5
7610,313,喜欢,v,pos,6
7613,313,超出,v,pos,7
7614,313,期望值,n,pos,8
7616,313,发货,n,pos,9
7617,313,速度,n,pos,10
7621,313,包装,v,pos,11
7623,313,仔细,ad,pos,12
7625,313,严实,ad,pos,13
7627,313,物流,n,pos,14
7628,313,公司,n,pos,15
7629,313,服务态度,n,pos,16
7633,313,运送,v,pos,17
7634,313,速度,n,pos,18
7635,313,很快,d,pos,19
7638,313,满意,v,pos,20
7641,313,购物,n,pos,21
7646,313,收到,v,pos,22
7647,313,货,n,pos,23
7649,313,时间,n,pos,24
7650,313,拆,v,pos,25
7651,313,包装,v,pos,26
7653,313,感觉,n,pos,27
7660,313,卖家,n,pos,28
7661,313,描述,v,pos,29
7668,313,满意,v,pos,30
7670,313,发货,n,pos,31
7671,313,速度,n,pos,32
7675,313,物流,n,pos,33
7676,313,公司,n,pos,34
7677,313,服务态度,n,pos,35
7681,313,运送,v,pos,36
7682,313,速度,n,pos,37
7683,313,很快,d,pos,38
7689,313,满意,v,pos,39
7692,313,购物,n,pos,40
7694,313,感谢,v,pos,41
7695,313,卖家,n,pos,42
7699,313,宝贝,nr,pos,43
7700,313,收到,v,pos,44
7703,313,卖家,n,pos,45
7704,313,发货,n,pos,46
7705,313,很快,d,pos,47
7707,313,物流,n,pos,48
7711,313,力,n,pos,49
7713,313,服务态度,n,pos,50
7714,313,极好,d,pos,51
7718,313,耐心,a,pos,52
7722,313,一种,m,pos,53
7723,313,亲切感,n,pos,54
7726,313,喜欢,v,pos,55
7729,313,包装,v,pos,56
7730,313,精美,a,pos,57
7732,313,高端,n,pos,58
7733,313,大气,n,pos,59
7734,313,上档次,b,pos,60
7736,313,看得出来,v,pos,61
7737,313,商家,n,pos,62
7739,313,用心,n,pos,63
7741,313,宝贝,nr,pos,64
7742,313,真心,d,pos,65
7743,313,不错,a,pos,66
7746,313,图片,n,pos,67
7747,313,相符,v,pos,68
7751,313,差异,n,pos,69
7753,313,真的,d,pos,70
7755,313,物超所值,i,pos,71
7769,313,评论,n,pos,72
7770,313,里,f,pos,73
7772,313,说好,v,pos,74
7778,313,发货,n,pos,75
7782,313,激动,a,pos,76
7789,313,满怀,nr,pos,77
7790,313,期待,v,pos,78
7792,313,激动,a,pos,79
7795,313,快递,v,pos,80
7796,313,员,zg,pos,81
7798,313,拿回,v,pos,82
7800,313,寝室,n,pos,83
7802,313,试一下,n,pos,84
7805,313,挺不错,i,pos,85
7809,313,小姐姐,nr,pos,86
7811,313,特别,d,pos,87
7817,313,礼貌,n,pos,88
7819,313,小姐姐,nr,pos,89
7822,313,秒,n,pos,90
7823,313,回,v,pos,91
7826,313,疑问,v,pos,92
7829,313,嘻嘻,z,pos,93
7831,313,下次,t,pos,94
7834,313,回购,v,pos,95
7835,313,哒,zg,pos,96
7837,314,真的,d,pos,1
7839,314,差,a,pos,2
7841,314,实在,v,pos,3
7843,314,差,a,pos,4
7848,315,理想,n,pos,1
7849,315,中,f,pos,2
7851,315,物品,n,pos,3
7853,315,骑车,n,pos,4
7854,315,上路,ns,pos,5
7859,315,保障,v,pos,6
7862,315,满意,v,pos,7
7866,315,保护,v,pos,8
7871,315,上班,v,pos,9
7873,315,影响,vn,pos,10
7874,315,视线,n,pos,11
7876,315,调节,vn,pos,12
7879,315,喜欢,v,pos,13
7881,315,时尚,n,pos,14
7882,315,舒适,a,pos,15
7884,315,符合,v,pos,16
7885,315,年轻人,n,pos,17
7887,315,审美,vn,pos,18
7888,315,性价比,n,pos,19
7890,315,高,a,pos,20
7891,315,拿到,v,pos,21
7892,315,手,n,pos,22
7895,315,满意,v,pos,23
7896,315,佩戴,v,pos,24
7897,315,合适,a,pos,25
7898,315,挺舒服,z,pos,26
7899,315,凉快,a,pos,27
7901,315,大小,b,pos,28
7903,315,合适,a,pos,29
7905,315,收到,v,pos,30
7908,315,打开,v,pos,31
7914,315,满意,v,pos,32
7918,315,前几次,i,pos,33
7921,315,好多,m,pos,34
7928,315,头围,n,pos,35
7930,315,调节,vn,pos,36
7931,315,大小,b,pos,37
7938,315,摇摇晃晃,z,pos,38
7948,315,重,a,pos,39
7951,315,喜欢,v,pos,40
7953,315,打算,v,pos,41
7957,316,帽子,n,pos,1
7958,316,收到,v,pos,2
7960,316,太漂亮,nr,pos,3
7963,316,真心,d,pos,4
7964,316,太好了,l,pos,5
7968,316,太帅,n,pos,6
7972,316,喜欢,v,pos,7
7974,316,款式,n,pos,8
7979,317,做工,v,pos,1
7980,317,精细,a,pos,2
7982,317,戴,v,pos,3
7984,317,舒服,a,pos,4
7987,317,满意,v,pos,5
7989,317,收到,v,pos,6
7995,317,做工,v,pos,7
7996,317,精细,a,pos,8
7998,317,收到,v,pos,9
8004,317,做工,v,pos,10
8005,317,精细,a,pos,11
8007,317,款式,n,pos,12
8008,317,时尚,n,pos,13
8010,317,感觉,n,pos,14
8012,317,头,n,pos,15
8014,317,戴,v,pos,16
8019,318,高,a,pos,1
8020,318,颜值,n,pos,2
8022,318,哑光,n,pos,3
8028,318,愉快,a,pos,4
8031,318,购物,n,pos,5
8033,318,推荐,v,pos,6
8038,319,颜色,n,pos,1
8039,319,漂亮,a,pos,2
8041,319,性价比,n,pos,3
8042,319,高,a,pos,4
8044,319,反光,v,pos,5
8045,319,设计,vn,pos,6
8047,319,通风,n,pos,7
8048,319,效果,n,pos,8
8050,319,不错,a,pos,9
8054,319,花钱买,ns,pos,10
8060,319,点,q,pos,11
8064,320,服务,vn,pos,1
8067,320,礼品,n,pos,2
8070,320,漂亮,a,pos,3
8072,320,超值,v,pos,4
8077,320,一颗,m,pos,5
8078,320,小珠,n,pos,6
8080,320,瑕疵,n,pos,7
8084,320,难免,d,pos,8
8087,320,尺寸,n,pos,9
8089,320,想象,n,pos,10
8090,320,中,f,pos,11
8095,320,总体,n,pos,12
8097,320,不错,a,pos,13
8100,320,东西,ns,pos,14
8101,320,收到,v,pos,15
8104,320,满意,v,pos,16
8107,320,平台,n,pos,17
8108,320,真的,d,pos,18
8110,320,超级,b,pos,19
8113,320,卖家,n,pos,20
8115,320,解答,v,pos,21
8116,320,疑问,v,pos,22
8117,320,不厌其烦,i,pos,23
8119,320,细致,a,pos,24
8122,320,关键,n,pos,25
8124,320,东西,ns,pos,26
8128,320,货物,n,pos,27
8129,320,发得,v,pos,28
8130,320,超快,v,pos,29
8132,320,包装,v,pos,30
8133,320,仔细,ad,pos,31
8135,320,值得,v,pos,32
8136,320,信赖,n,pos,33
8139,320,做工,v,pos,34
8141,320,细致,a,pos,35
8142,320,款式,n,pos,36
8144,320,上身,v,pos,37
8146,320,修身,v,pos,38
8148,320,发货,n,pos,39
8149,320,速度,n,pos,40
8153,320,物有所值,l,pos,41
8155,320,一件,m,pos,42
8156,320,衣衣,n,pos,43
8157,320,谢谢,nr,pos,44
8159,320,很好,a,pos,45
8161,320,卖家,n,pos,46
8163,320,谢谢,nr,pos,47
8168,320,同事,n,pos,48
8172,320,喜欢,v,pos,49
8175,320,下次,t,pos,50
8181,320,货物,n,pos,51
8183,320,算,v,pos,52
8186,320,样式,n,pos,53
8187,320,不错,a,pos,54
8190,320,合身,v,pos,55
8194,320,细节,n,pos,56
8201,320,想像中,l,pos,57
8205,320,老客户,n,pos,58
8209,320,希望,v,pos,59
8214,320,好东东,ns,pos,60
8220,320,东西,ns,pos,61
8223,320,满意,v,pos,62
8225,320,很好,a,pos,63
8227,320,卖家,n,pos,64
8228,320,我会,n,pos,65
8229,320,常来,v,pos,66
8233,320,卡,n,pos,67
8235,320,升,zg,pos,68
8237,320,顶级,n,pos,69
8240,320,不错,a,pos,70
8242,320,面料,n,pos,71
8244,320,薄,a,pos,72
8246,320,春夏,t,pos,73
8247,320,交替,v,pos,74
8248,320,季节,n,pos,75
8249,320,穿,zg,pos,76
8250,320,合适,a,pos,77
8252,325,差劲,n,neg,1
8255,325,极致,d,neg,2
8257,325,服务,vn,neg,3
8259,325,差劲,n,neg,4
8262,325,极致,d,neg,5
8269,325,顾客,nr,neg,6
8270,325,拉黑,nrt,neg,7
8273,325,发消息,n,neg,8
8281,325,找,v,neg,9
8282,325,根,p,neg,10
8283,325,绳子,n,neg,11
8284,325,系,v,neg,12
8290,325,你家,r,neg,13
8291,325,东西,ns,neg,14
8293,325,倒霉,a,neg,15
8294,325,透顶,n,neg,16
8299,331,更好,d,neg,1
8305,335,感觉,n,neg,1
8306,335,不值,n,neg,2
8308,335,价,n,neg,3
8310,335,凑合,v,neg,4
8313,338,物流,n,neg,1
8323,339,戴,v,neg,1
8326,339,舒服,a,neg,2
8328,339,格,n,neg,3
8329,339,耳朵,n,neg,4
8330,340,帽子,n,neg,1
8331,340,设计,vn,neg,2
8332,340,不行,v,neg,3
8335,340,压到,v,neg,4
8336,340,耳朵,n,neg,5
8338,340,舒服,a,neg,6
8340,341,刮,v,neg,1
8341,341,脖子,n,neg,2
8343,341,整体,n,neg,3
8345,341,价格便宜,n,neg,4
8347,341,没得,v,neg,5
8349,341,货,n,neg,6
8352,342,塑料,n,neg,1
8353,342,安全帽,nz,neg,2
8354,342,喷,v,neg,3
8356,342,漆,n,neg,4
8357,342,加,v,neg,5
8361,342,变形,n,neg,6
8363,342,遮阳,ns,neg,7
8364,342,塑料片,n,neg,8
8366,342,戴,v,neg,9
8368,342,头上,s,neg,10
8369,342,闷得,v,neg,11
8370,342,要死,v,neg,12
8374,342,舒服,a,neg,13
8376,343,包装,v,neg,1
8377,343,太,d,neg,2
8378,343,随意,d,neg,3
8380,343,绳带,n,neg,4
8382,343,摆设,v,neg,5
8383,343,安全性,nr,neg,6
8386,343,内部,f,neg,7
8387,343,做工,v,neg,8
8389,343,粗糙,a,neg,9
8391,343,实物,n,neg,10
8392,343,不值,n,neg,11
8394,343,价格,n,neg,12
8396,344,诚信,nz,neg,1
8397,344,经营,vn,neg,2
8401,344,老板,n,neg,3
8402,344,添麻烦,l,neg,4
8405,345,亏了,v,neg,1
8410,345,放在,v,neg,2
8416,345,网上,s,neg,3
8418,345,贵,a,neg,4
8420,345,一倍,m,neg,5
8422,346,太,d,neg,1
8423,346,差,a,neg,2
8429,346,差,a,neg,3
8434,346,坏,a,neg,4
8436,347,看着,v,neg,1
8438,347,行,zg,neg,2
8441,347,护目镜,n,neg,3
8442,347,碎,a,neg,4
8444,347,点,m,neg,5
8445,348,内胆,n,neg,1
8446,348,里,f,neg,2
8448,348,好多,m,neg,3
8449,348,凸起,v,neg,4
8451,348,包,v,neg,5
8453,348,外壳,n,neg,6
8456,348,划痕,n,neg,7
8458,348,包,v,neg,8
8463,349,带上,v,neg,1
8464,349,一分钟,m,neg,2
8466,349,头顶,n,neg,3
8468,349,痛,a,neg,4
8471,349,建议,n,neg,5
8473,349,购买,v,neg,6
8474,350,新,a,neg,1
8477,350,一道道,mq,neg,2
8479,350,划痕,n,neg,3
8482,350,风扇,n,neg,4
8485,350,送,v,neg,5
8491,350,送,v,neg,6
8492,350,个折,a,neg,7
8496,351,价格,n,pos,1
8500,351,接受,v,pos,2
8507,351,板有,n,pos,3
8508,351,两对,m,pos,4
8510,351,替换,v,pos,5
8516,351,超清,v,pos,6
8520,351,舒服,a,pos,7
8523,351,做工,v,pos,8
8527,351,精致,a,pos,9
8531,351,没什么,l,pos,10
8533,351,味道,n,pos,11
8540,352,带上,v,pos,1
8544,352,警察,v,pos,2
8545,352,叔叔,n,pos,3
8548,352,查,v,pos,4
8551,352,很好,a,pos,5
8553,352,购物,n,pos,6
8554,352,体验,n,pos,7
8556,352,服务周到,i,pos,8
8558,352,物流,n,pos,9
8559,352,快速,d,pos,10
8561,352,配送,v,pos,11
8564,352,周到,v,pos,12
8566,352,态度,n,pos,13
8571,352,物有所值,l,pos,14
8574,352,果断,d,pos,15
8575,352,好评,v,pos,16
8579,353,不错,a,pos,1
8582,353,满意,v,pos,2
8586,353,重,a,pos,3
8591,353,厚,a,pos,4
8593,353,原因,n,pos,5
8595,353,戴,v,pos,6
8596,353,久,a,pos,7
8598,353,脖子,n,pos,8
8600,353,有点累,v,pos,9
8603,353,总,b,pos,10
8606,353,体验,n,pos,11
8613,353,不错,a,pos,12
8616,353,满意,v,pos,13
8620,353,重,a,pos,14
8625,353,厚,a,pos,15
8627,353,原因,n,pos,16
8629,353,戴,v,pos,17
8630,353,久,a,pos,18
8632,353,脖子,n,pos,19
8634,353,有点累,v,pos,20
8637,353,总,b,pos,21
8640,353,体验,n,pos,22
8646,354,不错,a,pos,1
8649,354,设计,vn,pos,2
8650,354,精美,a,pos,3
8653,354,不错,a,pos,4
8655,354,戴,v,pos,5
8657,354,头上,s,pos,6
8660,354,舒服,a,pos,7
8664,354,压迫感,n,pos,8
8667,354,头部,n,pos,9
8669,354,保护,v,pos,10
8671,354,到位,v,pos,11
8673,354,整体,n,pos,12
8677,354,美观,nz,pos,13
8679,354,满意,v,pos,14
8681,354,购物,n,pos,15
8682,354,体验,n,pos,16
8684,355,带有,v,pos,1
8685,355,合格证,n,pos,2
8687,355,颜色,n,pos,3
8689,355,很漂亮,n,pos,4
8693,355,透明,v,pos,5
8694,355,面罩,n,pos,6
8696,355,挡住,v,pos,7
8697,355,风沙,n,pos,8
8700,356,行,zg,pos,1
8703,356,轻快,d,pos,2
8708,356,脖子,n,pos,3
8709,356,难受,v,pos,4
8711,356,颈带,n,pos,5
8713,356,做工,v,pos,6
8718,356,收放,v,pos,7
8720,356,自如,r,pos,8
8722,356,遮阳,ns,pos,9
8723,356,镜,ng,pos,10
8726,356,安装,v,pos,11
8736,356,通风孔,nr,pos,12
8739,356,开关,v,pos,13
8740,356,透气,n,pos,14
8745,357,颜色,n,pos,1
8746,357,漂亮,a,pos,2
8748,357,戴起来,l,pos,3
8749,357,舒服,a,pos,4
8755,357,反光板,n,pos,5
8757,357,灯光,n,pos,6
8758,357,照射,v,pos,7
8762,357,发现,v,pos,8
8764,357,起到,v,pos,9
8765,357,反光,v,pos,10
8766,357,警示,v,pos,11
8767,357,作用,v,pos,12
8769,357,前,f,pos,13
8770,357,挡风遮雨,i,pos,14
8771,357,板,ng,pos,15
8774,357,拆卸,v,pos,16
8776,357,物美价廉,l,pos,17
8778,357,经济,n,pos,18
8779,357,实惠,vn,pos,19
8781,357,活动,vn,pos,20
8784,357,价格,n,pos,21
8785,357,美丽,ns,pos,22
8787,357,支持,v,pos,23
8788,357,商城,ns,pos,24
8790,357,支持,v,pos,25
8791,357,国货,n,pos,26
8792,357,精品店,n,pos,27
8796,359,黑色,n,pos,1
8799,359,物美价廉,l,pos,2
8801,359,物超所值,i,pos,3
8804,359,图片,n,pos,4
8808,359,尾部,n,pos,5
8810,359,亮灯,n,pos,6
8811,359,显示,v,pos,7
8816,359,款式,n,pos,8
8819,359,好看,v,pos,9
8821,359,物流,n,pos,10
8823,359,速度,n,pos,11
8829,359,值得,v,pos,12
8830,359,推荐,v,pos,13
8833,360,针,n,pos,1
8835,360,戳,v,pos,2
8837,360,春天,t,pos,3
8838,360,戴,v,pos,4
8839,360,正合适,a,pos,5
8841,360,戴,v,pos,6
8843,360,刚刚,d,pos,7
8846,371,好不好,l,neg,1
8847,371,不好,d,neg,2
8848,375,这辈子,l,neg,1
8855,375,送到,v,neg,2
8856,375,丢,v,neg,3
8863,375,真,d,neg,4
8866,375,钱,n,neg,5
8878,376,行,zg,neg,1
8881,376,送,v,neg,2
